project_name,seq_num,template,charge_constant_current_1,charge_percent_limit_1,charge_constant_current_2,charge_cutoff_voltage,charge_constant_voltage_time,charge_rest_time,discharge_constant_current,discharge_cutoff_voltage,discharge_rest_time,cell_temperature_nominal,cell_type,capacity_nominal,diagnostic_type,diagnostic_parameter_set,diagnostic_start_cycle,diagnostic_interval
PreDiag,366,diagnosticV5.000,1,30,1,4.2,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,367,diagnosticV5.000,1,30,1,4.2,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,368,diagnosticV5.000,1,30,1,4.2,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,369,diagnosticV5.000,1,30,1,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,370,diagnosticV5.000,1,30,1,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,371,diagnosticV5.000,1,30,1,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,372,diagnosticV5.000,1,30,1,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,373,diagnosticV5.000,1,30,1,4.1,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,374,diagnosticV5.000,1,30,1,4.1,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,375,diagnosticV5.000,1,30,1,4.1,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,376,diagnosticV5.000,1,30,1,4.1,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,377,diagnosticV5.000,1,30,1,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,378,diagnosticV5.000,1,30,1,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,379,diagnosticV5.000,1,30,1,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,380,diagnosticV5.000,1,30,1,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,381,diagnosticV5.000,1,30,1,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,382,diagnosticV5.000,1,30,1,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,383,diagnosticV5.000,1,30,1,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,384,diagnosticV5.000,1,30,1,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,385,diagnosticV5.000,1,30,1,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,386,diagnosticV5.000,1,30,1,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,387,diagnosticV5.000,1,30,1,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,388,diagnosticV5.000,1,30,1,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,389,diagnosticV5.000,1,30,1,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,390,diagnosticV5.000,0.75,30,0.75,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,391,diagnosticV5.000,0.75,30,0.75,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,392,diagnosticV5.000,0.75,30,0.75,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,393,diagnosticV5.000,0.75,30,0.75,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,394,diagnosticV5.000,0.75,30,0.75,4.1,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,395,diagnosticV5.000,0.75,30,0.75,4.1,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,396,diagnosticV5.000,0.75,30,0.75,4.1,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,397,diagnosticV5.000,0.75,30,0.75,4.1,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,398,diagnosticV5.000,0.75,30,0.75,4.2,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,399,diagnosticV5.000,0.5,30,0.5,4.2,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,400,diagnosticV5.000,0.5,30,0.5,4.2,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,401,diagnosticV5.000,0.2,30,0.2,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,402,diagnosticV5.000,0.2,30,0.2,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,403,diagnosticV5.000,0.2,30,0.2,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,404,diagnosticV5.000,0.2,30,0.2,4.2,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,405,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,406,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,407,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,408,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,409,diagnosticV5.000,0.75,30,0.75,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,410,diagnosticV5.000,0.75,30,0.75,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,411,diagnosticV5.000,0.75,30,0.75,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,412,diagnosticV5.000,0.75,30,0.75,4.1,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,413,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,414,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,415,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,416,diagnosticV5.000,0.5,30,0.5,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,417,diagnosticV5.000,0.5,30,0.5,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,418,diagnosticV5.000,0.5,30,0.5,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,419,diagnosticV5.000,0.75,30,0.75,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,420,diagnosticV5.000,0.75,30,0.75,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,421,diagnosticV5.000,0.75,30,0.75,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,422,diagnosticV5.000,0.75,30,0.75,4,30,5,0.2,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,423,diagnosticV5.000,0.2,30,0.2,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,424,diagnosticV5.000,0.2,30,0.2,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,425,diagnosticV5.000,0.2,30,0.2,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,426,diagnosticV5.000,0.2,30,0.2,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,427,diagnosticV5.000,0.5,30,0.5,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,428,diagnosticV5.000,0.5,30,0.5,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,429,diagnosticV5.000,0.5,30,0.5,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,430,diagnosticV5.000,0.5,30,0.5,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,431,diagnosticV5.000,0.75,30,0.75,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,432,diagnosticV5.000,0.75,30,0.75,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,433,diagnosticV5.000,0.75,30,0.75,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,434,diagnosticV5.000,0.75,30,0.75,4,30,5,0.5,2.7,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,435,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.4,15,25,Tesla_Model3_21699,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,436,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,437,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,438,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,439,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,440,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,441,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,442,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,443,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,444,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,445,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,446,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,447,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,448,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,449,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,450,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,451,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,452,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,453,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,454,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,455,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,456,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,457,diagnosticV5.000,1,30,0.5,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,458,diagnosticV5.000,0.2,30,0.2,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,459,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,460,diagnosticV5.000,1,30,0.5,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,461,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,462,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,463,diagnosticV5.000,1,30,0.5,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,464,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,465,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,466,diagnosticV5.000,1,30,0.5,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,467,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,468,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,469,diagnosticV5.000,1,30,0.5,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,470,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,471,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.2,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,472,diagnosticV5.000,1,30,0.5,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,473,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,474,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,475,diagnosticV5.000,1,30,0.5,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,476,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,477,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,478,diagnosticV5.000,1,30,0.5,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,479,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,480,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,481,diagnosticV5.000,1,30,0.5,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,482,diagnosticV5.000,0.2,30,0.2,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,483,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21700,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,484,diagnosticV5.000,0.3,30,0.3,4,30,5,0.2,3.2,15,25,Tesla_Model3_21701,4.84,HPPC+RPT,Tesla21700,30,100
PreDiag,485,diagnosticV5.000,0.3,30,0.3,4.1,30,5,0.2,3.4,15,25,Tesla_Model3_21702,4.84,HPPC+RPT,Tesla21700,30,100
